,Created_Time,park_name,Complaint
4175,2016-q2,real good park,5
4176,2016-q2,red hook recreation area,10
4177,2016-q2,reed's basket willow swamp park,1
4178,2016-q2,reiff playground,6
4179,2016-q2,remsen playground,1
4180,2016-q2,rev j polite playground,3
4181,2016-q2,richman (echo) park,2
4182,2016-q2,richmond parkway,33
4183,2016-q2,riverside park,14
4184,2016-q2,riverside park south,1
4185,2016-q2,roberto clemente ballfield,1
4186,2016-q2,rockaway beach and boardwalk,7
4187,2016-q2,rockaway community park,6
4188,2016-q2,rockaway freeway,63
4189,2016-q2,rocket park,2
4190,2016-q2,roebling playground,4
4191,2016-q2,roger morris park,1
4192,2016-q2,rosemary's playground,10
4193,2016-q2,roy wilkins recreation center,1
4194,2016-q2,rudd playground,1
4195,2016-q2,rufus king park,8
4196,2016-q2,russell pedersen playground,1
4197,2016-q2,russell sage playground,1
4198,2016-q2,sakura park,1
4199,2016-q2,samuel h. young park,1
4200,2016-q2,sara d. roosevelt park,11
4201,2016-q2,saratoga ballfields,9
4202,2016-q2,saratoga park,4
4203,2016-q2,saul weprin playground,1
4204,2016-q2,saw mill creek marsh,1
4205,2016-q2,scarangella park,3
4206,2016-q2,schmul park,1
4207,2016-q2,seagirt ave wetlands,1
4208,2016-q2,seaside playground,4
4209,2016-q2,seaside wildlife nature park,1
4210,2016-q2,seth low playground/ bealin square,4
4211,2016-q2,seton falls park,3
4212,2016-q2,seven gables playground,1
4213,2016-q2,seward park,4
4214,2016-q2,sheepshead bay piers,4
4215,2016-q2,sheepshead playground,1
4216,2016-q2,sherman creek,2
4217,2016-q2,shore park and parkway,39
4218,2016-q2,siedenburg park,1
4219,2016-q2,silver lake park,18
4220,2016-q2,simeone park,2
4221,2016-q2,skyline playground,3
4222,2016-q2,snug harbor cultural center,4
4223,2016-q2,sobel court park,2
4224,2016-q2,socrates sculpture park,3
4225,2016-q2,soundview park,20
4226,2016-q2,south oxford park,4
4227,2016-q2,south pacific playground,8
4228,2016-q2,south shore country club,2
4229,2016-q2,southern fields,2
4230,2016-q2,space time playground,2
4231,2016-q2,sperandeo brothers playground,3
4232,2016-q2,spring creek park,4
4233,2016-q2,spring creek park addition,2
4234,2016-q2,springfield park,7
4235,2016-q2,springfield park north,4
4236,2016-q2,spuyten duyvil shorefront park,6
4237,2016-q2,st. albans park,7
4238,2016-q2,st. andrew's playground,16
4239,2016-q2,st. james park,2
4240,2016-q2,st. john's recreation center,7
4241,2016-q2,st. michael's park,1
4242,2016-q2,st. michael's playground,1
4243,2016-q2,stapleton playground,1
4244,2016-q2,star spangled playground,2
4245,2016-q2,starlight park,3
4246,2016-q2,staten island industrial park,8
4247,2016-q2,steeplechase park,1
4248,2016-q2,sternberg park,2
4249,2016-q2,stockton playground,1
4250,2016-q2,story playground,2
4251,2016-q2,stroud playground,3
4252,2016-q2,sumner playground,1
4253,2016-q2,sunrise playground,1
4254,2016-q2,sunset park,11
4255,2016-q2,taaffe playground,6
4256,2016-q2,tall oak playground,2
4257,2016-q2,tanahey playground,5
4258,2016-q2,tappen park,1
4259,2016-q2,taylor playground,1
4260,2016-q2,telephone playground,2
4261,2016-q2,the high line,4
4262,2016-q2,the olde towne of flushing burial ground,7
4263,2016-q2,theodore roosevelt park,1
4264,2016-q2,thomas boyland park,6
4265,2016-q2,thomas greene playground,7
4266,2016-q2,thomas jefferson park,3
4267,2016-q2,thomas paine park,2
4268,2016-q2,tiffany street pier,1
4269,2016-q2,tompkins square park,6
4270,2016-q2,torsney playground,2
4271,2016-q2,tottenville pool,1
4272,2016-q2,tottenville shore park,2
4273,2016-q2,travers park,4
4274,2016-q2,tremont park,1
4275,2016-q2,trinity park,6
4276,2016-q2,tudor park,6
4277,2016-q2,underwood park,2
4278,2016-q2,university place,1
4279,2016-q2,university woods,2
4280,2016-q2,utopia playground,2
4281,2016-q2,valentino pier,4
4282,2016-q2,van alst playground,1
4283,2016-q2,van cortlandt park,15
4284,2016-q2,van dyke playground,2
4285,2016-q2,van voorhees park,6
4286,2016-q2,vito locascio field,1
4287,2016-q2,vleigh playground,1
4288,2016-q2,von briesen park,3
4289,2016-q2,walker park,3
4290,2016-q2,washington market park,4
4291,2016-q2,washington square park,1
4292,2016-q2,washington's walk,4
4293,2016-q2,watson gleason playground,5
4294,2016-q2,wave hill,1
4295,2016-q2,wayanda park,2
4296,2016-q2,west bronx recreation center,1
4297,2016-q2,westbourne playground,3
4298,2016-q2,westerleigh park,3
4299,2016-q2,westwood park,1
4300,2016-q2,whitey ford field,1
4301,2016-q2,willets point playground,3
4302,2016-q2,williamsbridge oval,2
4303,2016-q2,willow lake playground,1
4304,2016-q2,willowbrook park,14
4305,2016-q2,willowbrook parkway,24
4306,2016-q2,wingate park,7
4307,2016-q2,woods playground,2
4308,2016-q2,woodtree playground,5
4309,2016-q2,yellowstone park,1
4310,2016-q3,abe stark skating rink,1
4311,2016-q3,adam clayton powell jr. malls,5
4312,2016-q3,admiral farragut playground,1
4313,2016-q3,albert j. parham playground,3
4314,2016-q3,alfred e. smith playground,3
4315,2016-q3,allen mall one,13
4316,2016-q3,allerton playground,3
4317,2016-q3,alley athletic playground,4
4318,2016-q3,alley park,1
4319,2016-q3,alley pond park,50
4320,2016-q3,allison pond park,2
4321,2016-q3,almeda playground,3
4322,2016-q3,ambrosini field,5
4323,2016-q3,american veterans memorial pier,1
4324,2016-q3,ampere playground,2
4325,2016-q3,anchorage plaza,1
4326,2016-q3,annadale playground,4
4327,2016-q3,aqueduct walk,11
4328,2016-q3,arbutus woods park,1
4329,2016-q3,arcilla playground,2
4330,2016-q3,arden woods,10
4331,2016-q3,asser levy park,4
4332,2016-q3,astoria heights playground,3
4333,2016-q3,astoria park,6
4334,2016-q3,bailey playground,1
4335,2016-q3,baisley pond park,10
4336,2016-q3,banneker playground,10
4337,2016-q3,barrett park,1
4338,2016-q3,barretto point park,3
4339,2016-q3,bartel-pritchard square,2
4340,2016-q3,baruch playground,1
4341,2016-q3,bath beach park,2
4342,2016-q3,bath playground,3
4343,2016-q3,bathgate playground,1
4344,2016-q3,battery park,5
4345,2016-q3,bayside fields,1
4346,2016-q3,bayside playground,2
4347,2016-q3,bayswater park,5
4348,2016-q3,beach 17 playground,9
4349,2016-q3,beach 9 playground,3
4350,2016-q3,beach channel park,8
4351,2016-q3,beach channel playground,3
4352,2016-q3,bell malls,4
4353,2016-q3,bellevue south park,1
4354,2016-q3,belt parkway,7
4355,2016-q3,belt parkway/shore parkway,28
4356,2016-q3,bennett park,1
4357,2016-q3,bensonhurst park,10
4358,2016-q3,betsy head park,1
4359,2016-q3,blood root valley,2
4360,2016-q3,bloomingdale park,7
4361,2016-q3,blue heron park,14
4362,2016-q3,bowling green,4
4363,2016-q3,bowne park,4
4364,2016-q3,bowne playground,2
4365,2016-q3,breukelen ballfields,4
4366,2016-q3,brevoort playground,3
4367,2016-q3,briarwood playground,3
4368,2016-q3,broad channel park,1
4369,2016-q3,broadway malls,23
4370,2016-q3,bronx park,15
4371,2016-q3,bronx river parkway,40
4372,2016-q3,brooklyn botanic garden,13
4373,2016-q3,brooklyn bridge park,5
4374,2016-q3,brooklyn heights promenade,6
4375,2016-q3,brooklyn museum,5
4376,2016-q3,brookville park,10
4377,2016-q3,brower park,5
4378,2016-q3,brownsville playground,2
4379,2016-q3,bruckner playground,1
4380,2016-q3,brust park,4
4381,2016-q3,bufano park,1
4382,2016-q3,bulova park,5
4383,2016-q3,bunker ponds park,4
4384,2016-q3,burns playground,5
4385,2016-q3,bushwick inlet park,1
4386,2016-q3,callahan-kelly playground,12
4387,2016-q3,calvert vaux park,3
4388,2016-q3,cambria playground,3
4389,2016-q3,canarsie park,1
4390,2016-q3,captain tilly park,2
4391,2016-q3,cardozo playground,2
4392,2016-q3,carl schurz park,2
4393,2016-q3,carroll park,3
4394,2016-q3,caserta playground,5
4395,2016-q3,castle hill playground,4
4396,2016-q3,cedar playground,1
4397,2016-q3,centreville playground,2
4398,2016-q3,challenge playground,5
4399,2016-q3,chappetto square,4
4400,2016-q3,chester playground,3
4401,2016-q3,city hall park,12
4402,2016-q3,city line park,2
4403,2016-q3,claremont park,4
4404,2016-q3,clawson playground,3
4405,2016-q3,clearview park,4
4406,2016-q3,clearview park golf course,15
4407,2016-q3,clintonville playground,4
4408,2016-q3,clove lakes park,6
4409,2016-q3,coffey park,4
4410,2016-q3,colden playground,1
4411,2016-q3,coleman playground,1
4412,2016-q3,colgate close,3
4413,2016-q3,colonel david marcus playground,4
4414,2016-q3,colucci playground,5
4415,2016-q3,commodore barry park,1
4416,2016-q3,conch playground,2
4417,2016-q3,concrete plant park,2
4418,2016-q3,coney island beach & boardwalk,11
4419,2016-q3,conference house park,7
4420,2016-q3,cooper park,2
4421,2016-q3,corlears hook park,3
4422,2016-q3,corona golf playground,4
4423,2016-q3,corporal john a. seravalli playground,5
4424,2016-q3,cpl. thompson park,5
4425,2016-q3,crescent beach park,2
4426,2016-q3,crocheron park,2
4427,2016-q3,cross island parkway,29
4428,2016-q3,crotona park,19
4429,2016-q3,crotona parkway malls,11
4430,2016-q3,crowley playground,4
4431,2016-q3,cunningham park,33
4432,2016-q3,cuyler gore park,3
4433,2016-q3,cypress hills playground,1
4434,2016-q3,d'emic playground,8
4435,2016-q3,daniel m. o'connell playground,3
4436,2016-q3,de hostos playground,6
4437,2016-q3,dean playground,4
4438,2016-q3,decatur playground,3
4439,2016-q3,deere park,2
4440,2016-q3,delphin h. greene playground,1
4441,2016-q3,detective joseph mayrose park,5
4442,2016-q3,detective keith l williams park,1
4443,2016-q3,detective william t. gunn park,1
4444,2016-q3,devoe park,4
4445,2016-q3,dimattina playground,4
4446,2016-q3,dome playground,2
4447,2016-q3,dongan playground,6
4448,2016-q3,doughboy plaza,7
4449,2016-q3,douglaston park golf course,7
4450,2016-q3,dr. charles r. drew park,4
4451,2016-q3,dr. green playground,2
4452,2016-q3,dr. ronald mcnair park,7
4453,2016-q3,dubos point wildlife sanctuary,1
4454,2016-q3,dugan playground,3
4455,2016-q3,dutch kills playground,7
4456,2016-q3,dyker beach park,10
4457,2016-q3,east elmhurst playground,2
4458,2016-q3,east river park,5
4459,2016-q3,eastern parkway,49
4460,2016-q3,ehrenreich-austin playground,2
4461,2016-q3,eleanor roosevelt playground,1
4462,2016-q3,electric playground,1
4463,2016-q3,elmhurst park,2
4464,2016-q3,emerald playground,2
4465,2016-q3,equity park,1
4466,2016-q3,ericsson playground,4
4467,2016-q3,evergreen park,3
4468,2016-q3,ewen park,1
4469,2016-q3,farm playground,1
4470,2016-q3,father macris park,9
4471,2016-q3,fermi playground,1
4472,2016-q3,ferry point park,10
4473,2016-q3,fish playground,2
4474,2016-q3,flatbush malls,5
4475,2016-q3,flushing fields,8
4476,2016-q3,flushing meadows corona park,32
4477,2016-q3,fordham landing playground,7
4478,2016-q3,forest park,22
4479,2016-q3,fort greene park,9
4480,2016-q3,fort hamilton athletic field,4
4481,2016-q3,fort independence playground,4
4482,2016-q3,fort totten park,1
4483,2016-q3,fort tryon park,8
4484,2016-q3,fort washington park,5
4485,2016-q3,francis lewis playground,3
4486,2016-q3,frank d. o'connor playground,4
4487,2016-q3,frank principe park,1
4488,2016-q3,franklin d. roosevelt boardwalk and beach,45
4489,2016-q3,franz sigel park,3
4490,2016-q3,frederick b. judge playground,2
4491,2016-q3,frederick douglass playground,1
4492,2016-q3,frederick johnson playground,1
4493,2016-q3,fresh creek nature preserve,1
4494,2016-q3,freshkills park,20
4495,2016-q3,friends field,1
4496,2016-q3,frontera park,2
4497,2016-q3,fulton park,8
4498,2016-q3,gaeta park,2
4499,2016-q3,gemini fields,3
4500,2016-q3,gen. douglas macarthur park,1
4501,2016-q3,gilbert ramirez park,1
4502,2016-q3,givan square,2
4503,2016-q3,givans creek woods,12
4504,2016-q3,gonzalo plasencia playground,10
4505,2016-q3,gorman park,1
4506,2016-q3,gorman playground,6
4507,2016-q3,governor smith playground,1
4508,2016-q3,grace playground,4
4509,2016-q3,grand central parkway,39
4510,2016-q3,grand ferry park,2
4511,2016-q3,grandview playground,2
4512,2016-q3,graniteville quarry park,1
4513,2016-q3,grant park,1
4514,2016-q3,grassmere playground,4
4515,2016-q3,gravesend park,6
4516,2016-q3,great kills park,18
4517,2016-q3,green central knoll,6
4518,2016-q3,greencroft playground,1
4519,2016-q3,grover cleveland playground,5
4520,2016-q3,haffen park,11
4521,2016-q3,haggerty park,4
4522,2016-q3,hallets cove playground,4
4523,2016-q3,hamilton fish park,1
4524,2016-q3,hamilton metz field,2
4525,2016-q3,hammel playground,1
4526,2016-q3,happy warrior playground,3
4527,2016-q3,harding park,5
4528,2016-q3,harding park beautification project,1
4529,2016-q3,harlem river park,3
4530,2016-q3,harmony park,6
4531,2016-q3,harris park,1
4532,2016-q3,harvey park,1
4533,2016-q3,heckscher playground,2
4534,2016-q3,henry hudson park,3
4535,2016-q3,henry hudson parkway,1
4536,2016-q3,herbert von king park,21
4537,2016-q3,herman dolgon playground,3
4538,2016-q3,hero park,2
4539,2016-q3,high rock park,1
4540,2016-q3,highland park,9
4541,2016-q3,hilton holiday gardens,3
4542,2016-q3,hinton park,7
4543,2016-q3,hoffman park,8
4544,2016-q3,holy cow playground,1
4545,2016-q3,hoover - manton playgrounds,3
4546,2016-q3,horace harding playground,3
4547,2016-q3,howard playground,1
4548,2016-q3,howard von dohlen playground,2
4549,2016-q3,hoyt playground,3
4550,2016-q3,hugh j. grant circle,5
4551,2016-q3,huguenot ponds park,1
4552,2016-q3,hutchinson river parkway,28
4553,2016-q3,hybrid oak woods park,2
4554,2016-q3,ida court,4
4555,2016-q3,idlewild park,5
4556,2016-q3,inwood hill park,11
4557,2016-q3,irving square park,2
4558,2016-q3,isham park,6
4559,2016-q3,j. hood wright park,1
4560,2016-q3,jackie robinson parkway,22
4561,2016-q3,jackie robinson playground,3
4562,2016-q3,jacob h. schiff playground,1
4563,2016-q3,jamaica bay park,2
4564,2016-q3,jamaica playground,8
4565,2016-q3,james j walker park,1
4566,2016-q3,jennifer's playground,2
4567,2016-q3,jerome park,1
4568,2016-q3,jerome playground,2
4569,2016-q3,jesse owens playground,6
4570,2016-q3,joan of arc park,5
4571,2016-q3,john golden park,3
4572,2016-q3,john hancock playground,4
4573,2016-q3,john j carty park,1
4574,2016-q3,jones woods park,9
4575,2016-q3,joseph austin playground,2
4576,2016-q3,joseph rodman drake park,2
4577,2016-q3,joyce kilmer park,2
4578,2016-q3,julio carballo fields,4
4579,2016-q3,juniper valley park,4
4580,2016-q3,kaltenmeier playground,2
4581,2016-q3,kathy reilly triangle,1
4582,2016-q3,kennedy playground,4
4583,2016-q3,king fisher park,3
4584,2016-q3,kingdom pond park,5
4585,2016-q3,kissena corridor park,65
4586,2016-q3,kissena park,14
4587,2016-q3,korean war veterans plaza,15
4588,2016-q3,kosciuszko pool,13
4589,2016-q3,l/cpl thomas p. noonan jr. playground,3
4590,2016-q3,laguardia landing lights,40
4591,2016-q3,laredo avenue parcel,4
4592,2016-q3,last chance pond park,8
4593,2016-q3,latimer playground,2
4594,2016-q3,latourette park & golf course,15
4595,2016-q3,laurelton parkway,17
4596,2016-q3,laurelton playground,2
4597,2016-q3,lawrence virgilio playground,5
4598,2016-q3,lefferts playground,3
4599,2016-q3,leif ericson fields,5
4600,2016-q3,leif ericson park,20
4601,2016-q3,lemon creek park,6
4602,2016-q3,lieutenant john h. martinson playground,3
4603,2016-q3,lincoln center plaza,1
4604,2016-q3,lincoln terrace / arthur s. somers park,4
4605,2016-q3,linden park,20
4606,2016-q3,linnaeus park,3
4607,2016-q3,little bay park,2
4608,2016-q3,little flower playground,5
4609,2016-q3,locust manor playground,1
4610,2016-q3,locust point marina,13
4611,2016-q3,london planetree playground,2
4612,2016-q3,long pond park,11
4613,2016-q3,loreto playground,6
4614,2016-q3,lost battalion hall recreation center,4
4615,2016-q3,louis armstrong playground,10
4616,2016-q3,louis cuvillier park,1
4617,2016-q3,louis pasteur park,3
4618,2016-q3,luther gulick playground,7
4619,2016-q3,lyons square playground,5
4620,2016-q3,macdonald park,1
4621,2016-q3,macneil park,6
4622,2016-q3,macombs dam park,2
4623,2016-q3,madison square park,1
4624,2016-q3,mafera park,3
4625,2016-q3,magenta playground,3
4626,2016-q3,manhattan beach park,3
4627,2016-q3,maple grove park,1
4628,2016-q3,marc and jason's playground,12
4629,2016-q3,marconi park,7
4630,2016-q3,marcy playground,15
4631,2016-q3,margaret i. carman green - weeping beech,6
4632,2016-q3,maria hernandez park,10
4633,2016-q3,marie curie park,5
4634,2016-q3,marine park,48
4635,2016-q3,mariners marsh park,1
4636,2016-q3,marion hopkinson playground,5
4637,2016-q3,markham playground,5
4638,2016-q3,martin luther king jr. playground,1
4639,2016-q3,martinez playground,4
4640,2016-q3,matthews muliner playground,1
4641,2016-q3,maurice a fitzgerald playground,3
4642,2016-q3,mazzei playground,1
4643,2016-q3,mccarren park,11
4644,2016-q3,mcguire fields,5
4645,2016-q3,mckinley park,3
4646,2016-q3,mclaughlin park,6
4647,2016-q3,mentone playground,3
4648,2016-q3,merriam playground,3
4649,2016-q3,middleton playground,3
4650,2016-q3,midland field,4
4651,2016-q3,midland malls,8
4652,2016-q3,midland playground,8
4653,2016-q3,montbellier park,2
4654,2016-q3,moore homestead playground,3
4655,2016-q3,morningside park,10
4656,2016-q3,mosholu parkway,5
4657,2016-q3,motor parkway,17
4658,2016-q3,mount eden malls,7
4659,2016-q3,mount prospect park,2
4660,2016-q3,msgr. mcgolrick park,5
4661,2016-q3,mullaly park,3
4662,2016-q3,murray hill playground,1
4663,2016-q3,murray playground,6
4664,2016-q3,naples playground,2
4665,2016-q3,nehemiah park,1
4666,2016-q3,nelson playground,3
4667,2016-q3,neptune playground,3
4668,2016-q3,nicholas naquan heyward jr. park,5
4669,2016-q3,noble playground,4
4670,2016-q3,north shore esplanade,3
4671,2016-q3,northerleigh park,7
4672,2016-q3,northern playground,7
4673,2016-q3,nostrand playground,3
4674,2016-q3,oakland gardens,2
4675,2016-q3,ocean breeze park,14
4676,2016-q3,ocean parkway malls,48
4677,2016-q3,old town playground,1
4678,2016-q3,osborn playground,4
4679,2016-q3,owen f. dolen park,5
4680,2016-q3,owl's head park,2
4681,2016-q3,p.o. reinaldo salgado playground,6
4682,2016-q3,p.o. serrano playground,1
4683,2016-q3,paerdegat basin park,8
4684,2016-q3,paerdegat park,3
4685,2016-q3,palmer inlet,5
4686,2016-q3,parade ground,7
4687,2016-q3,park avenue malls,5
4688,2016-q3,park of the americas,8
4689,2016-q3,paul raimonda playground,1
4690,2016-q3,pelham bay park,28
4691,2016-q3,pelham parkway,19
4692,2016-q3,pena herrera park,2
4693,2016-q3,people's park,1
4694,2016-q3,peters field,3
4695,2016-q3,"phil ""scooter"" rizzuto park",4
4696,2016-q3,pink playground,2
4697,2016-q3,playground 52 lii,8
4698,2016-q3,playground eighty lxxx,1
4699,2016-q3,playground ninety,2
4700,2016-q3,playground one forty,4
4701,2016-q3,playground one thirty four cxxxiv,1
4702,2016-q3,playground one twenty five cxxv,1
4703,2016-q3,playground sixty two lxii,4
4704,2016-q3,playground twenty one,2
4705,2016-q3,poe park,5
4706,2016-q3,police officer edward byrne park,2
4707,2016-q3,police officer nicholas demutiis park,7
4708,2016-q3,poor richard's playground,1
4709,2016-q3,potomac playground,3
4710,2016-q3,powell playground,1
4711,2016-q3,powell's cove park,2
4712,2016-q3,power playground,3
4713,2016-q3,prall playground,6
4714,2016-q3,prescott playground,4
4715,2016-q3,printer's park,6
4716,2016-q3,prospect park,37
4717,2016-q3,prospect playground,2
4718,2016-q3,pugsley creek park,14
4719,2016-q3,pulaski playground,3
4720,2016-q3,quarry ballfields,1
4721,2016-q3,queensbridge park,4
4722,2016-q3,ralph demarco park,4
4723,2016-q3,rappaport playground,2
4724,2016-q3,ravenswood playground,8
4725,2016-q3,raymond bush playground,7
4726,2016-q3,real good park,2
4727,2016-q3,red hook recreation area,19
4728,2016-q3,redfern playground,1
4729,2016-q3,reed's basket willow swamp park,2
4730,2016-q3,reiff playground,3
4731,2016-q3,remsen playground,2
4732,2016-q3,richmond parkway,28
4733,2016-q3,riverside park,11
4734,2016-q3,roberto clemente ballfield,5
4735,2016-q3,rockaway beach and boardwalk,12
4736,2016-q3,rockaway community park,6
4737,2016-q3,rockaway freeway,41
4738,2016-q3,rocket park,2
4739,2016-q3,roebling playground,3
4740,2016-q3,roger morris park,1
4741,2016-q3,rosemary's playground,5
4742,2016-q3,roy wilkins recreation center,9
4743,2016-q3,rudd playground,2
4744,2016-q3,rufus king park,9
4745,2016-q3,sakura park,2
4746,2016-q3,sara d. roosevelt park,8
4747,2016-q3,saratoga ballfields,4
4748,2016-q3,saratoga park,8
4749,2016-q3,saul weprin playground,4
4750,2016-q3,saw mill creek marsh,1
4751,2016-q3,scarangella park,7
4752,2016-q3,schmul park,2
4753,2016-q3,seagirt ave wetlands,4
4754,2016-q3,seaside playground,3
4755,2016-q3,sedgwick playground,1
4756,2016-q3,seton falls park,2
4757,2016-q3,seward park,2
4758,2016-q3,sheepshead bay piers,4
4759,2016-q3,sheepshead playground,3
4760,2016-q3,sherman creek,5
4761,2016-q3,shore park and parkway,25
4762,2016-q3,siedenburg park,2
4763,2016-q3,silver lake park,10
4764,2016-q3,simeone park,4
4765,2016-q3,skyline playground,2
4766,2016-q3,snug harbor cultural center,1
4767,2016-q3,sobel court park,1
4768,2016-q3,socrates sculpture park,1
4769,2016-q3,soundview park,25
4770,2016-q3,south beach wetlands,1
4771,2016-q3,south oxford park,2
4772,2016-q3,south pacific playground,2
4773,2016-q3,south shore country club,7
4774,2016-q3,southern fields,1
4775,2016-q3,space time playground,4
4776,2016-q3,sperandeo brothers playground,2
4777,2016-q3,sports park,1
4778,2016-q3,spring creek park,9
4779,2016-q3,springfield park,4
4780,2016-q3,springfield park north,2
4781,2016-q3,spuyten duyvil shorefront park,7
4782,2016-q3,st. albans park,12
4783,2016-q3,st. andrew's playground,1
4784,2016-q3,st. john's recreation center,12
4785,2016-q3,st. michael's park,3
4786,2016-q3,st. michael's playground,2
4787,2016-q3,st. nicholas park,1
4788,2016-q3,stapleton playground,1
4789,2016-q3,star spangled playground,2
4790,2016-q3,starlight park,4
4791,2016-q3,stars & stripes playground,1
4792,2016-q3,staten island industrial park,7
4793,2016-q3,steeplechase park,1
4794,2016-q3,sternberg park,2
4795,2016-q3,steuben playground,2
4796,2016-q3,story playground,4
4797,2016-q3,stroud playground,1
4798,2016-q3,sumner playground,6
4799,2016-q3,sunrise playground,2
4800,2016-q3,sunset park,13
4801,2016-q3,sutter ballfields,2
4802,2016-q3,taaffe playground,5
4803,2016-q3,tall oak playground,5
4804,2016-q3,tanahey playground,2
4805,2016-q3,tappen park,1
4806,2016-q3,taylor playground,10
4807,2016-q3,telephone playground,5
4808,2016-q3,terrace playground,4
4809,2016-q3,the high line,5
4810,2016-q3,the olde towne of flushing burial ground,6
4811,2016-q3,thomas boyland park,1
4812,2016-q3,thomas greene playground,13
4813,2016-q3,thomas jefferson park,1
4814,2016-q3,thomas paine park,4
4815,2016-q3,thursby basin park,1
4816,2016-q3,tiffany street pier,2
4817,2016-q3,torsney playground,4
4818,2016-q3,tottenville shore park,1
4819,2016-q3,travers park,3
4820,2016-q3,tremont park,2
4821,2016-q3,triborough bridge playground b,1
4822,2016-q3,trinity park,3
4823,2016-q3,tudor park,4
4824,2016-q3,underwood park,3
4825,2016-q3,union square park,6
4826,2016-q3,utopia playground,4
4827,2016-q3,valentino pier,4
4828,2016-q3,van alst playground,4
4829,2016-q3,van cortlandt park,19
4830,2016-q3,van voorhees park,10
4831,2016-q3,vidalia park,1
4832,2016-q3,vito locascio field,2
4833,2016-q3,vleigh playground,1
4834,2016-q3,washington market park,4
4835,2016-q3,washington's walk,3
4836,2016-q3,watson gleason playground,10
4837,2016-q3,west bronx recreation center,1
4838,2016-q3,west playground,2
4839,2016-q3,westbourne playground,1
4840,2016-q3,westerleigh park,1
4841,2016-q3,whitestone playground,1
4842,2016-q3,willets point playground,2
4843,2016-q3,williamsbridge oval,3
4844,2016-q3,willow lake playground,2
4845,2016-q3,willowbrook park,3
4846,2016-q3,willowbrook parkway,18
4847,2016-q3,wingate park,5
4848,2016-q3,woods playground,1
4849,2016-q3,woodtree playground,6
4850,2016-q3,yellowstone park,1
